GEOID,County,Score,Percentile,DAC,area
6037106520,Los Angeles,49.92543456700103,87.77105395864851,Yes,2208033.02
6037106603,Los Angeles,17.015392530877197,30.49672213817448,No,10335337.21
6037106604,Los Angeles,56.5610894521128,93.6838124054463,Yes,2598284.8
6037106641,Los Angeles,19.574991668722223,36.42208774583964,No,1161573.42
6037106642,Los Angeles,26.80984765844129,52.66011094301564,No,1575053.99
6037106643,Los Angeles,19.53390986241145,36.28340897629854,No,4296233.6
6037106645,Los Angeles,20.766249490759694,39.46041351487645,No,2529829.59
6037106646,Los Angeles,29.616207604994248,58.03076147251639,No,1499439.18
6037106648,Los Angeles,40.46408522236575,75.79425113464447,Yes,791341.37
6037106649,Los Angeles,36.34206634392343,69.65456379223399,No,1122932.65
6037107010,Los Angeles,36.29672674433077,69.57892082702976,No,681554.48
6037107020,Los Angeles,29.543356829315584,57.91729702471004,No,997315.64
6037108101,Los Angeles,22.00642946368096,42.170953101361576,No,1136709.86
6037108102,Los Angeles,20.664782002716965,39.23348461926374,No,2182090.88
6037108103,Los Angeles,17.480116465333687,31.480080685829552,No,2552187.17
6037108104,Los Angeles,9.067039513814397,10.72869389813414,No,826677.16
6037108201,Los Angeles,13.95084450235629,22.844175491679277,No,
6037108202,Los Angeles,22.62274654088357,43.5451336359052,No,5971491.95
6037108203,,,,Missing,1363419.87
6037108204,,,,Missing,1478767.54
6037109100,Los Angeles,41.97174301905429,77.98789712556732,Yes,2738378.08
6037109200,Los Angeles,22.72398480987268,43.83509833585477,No,1009927.47
6037109300,Los Angeles,30.33608642099877,59.34190620272315,No,1199602.64
6037109400,Los Angeles,34.97031908972628,67.51134644478064,No,1282732.86
6037109500,Los Angeles,63.15628202285199,97.16338880484116,Yes,1202258.55
6037109601,Los Angeles,30.678378263154123,60.06051437216339,No,2313089.72
6037109603,Los Angeles,36.82663729638359,70.3353504790721,No,998826.61
6037109604,Los Angeles,33.68913088536481,65.26727181038831,No,1174419.49
6037109700,Los Angeles,22.538089267745452,43.36863338376198,No,1625279.29
6037109800,Los Angeles,26.30496192582696,51.46243066061523,No,1378951.69
6037111100,Los Angeles,31.492850397848034,61.4851235501765,No,1052271.71
6037111201,Los Angeles,27.95082591256706,54.85375693393848,No,1918400.49
6037111202,Los Angeles,25.58570686938741,50.07564296520424,No,1924055.67
6037111204,Los Angeles,17.80790934917416,32.26172465960666,No,3340704.61
6037111205,Los Angeles,29.25119443241688,57.362581946545646,No,1156827.39
6037111206,Los Angeles,18.98203654584472,35.11094301563288,No,2629149.66
6037111301,Los Angeles,27.1533036226298,53.35350479072113,No,
6037111302,Los Angeles,35.544515488680936,68.46949067070096,No,1520457.07
6037111303,,,,Missing,1594462.24
6037111304,,,,Missing,435344.15
6037111400,Los Angeles,25.055959666466208,48.82753403933434,No,
6037111401,,,,Missing,861010.47
6037111402,,,,Missing,970624.79
6037113101,Los Angeles,25.23814435266919,49.33182047402925,No,2298263.3
6037113102,Los Angeles,25.049217595113813,48.81492687846697,No,3586726.1
6037113211,Los Angeles,19.73135442583725,36.83812405446293,No,7284335.66
6037113212,Los Angeles,22.98649314657229,44.47806354009077,No,975436.05
6037113213,Los Angeles,23.45259047298341,45.48663640948058,No,1297776.65
6037113231,Los Angeles,22.949666717918877,44.35199193141705,No,4180968.09
6037113232,Los Angeles,22.665474219905622,43.60816944024206,No,2054245.31
6037113233,Los Angeles,44.82673683531245,81.78265254664649,Yes,
6037113234,Los Angeles,36.90215681715631,70.42360060514372,No,1024601.38
6037113235,Los Angeles,14.981926462816878,25.542107917297024,No,1415056.41
6037113237,Los Angeles,36.78950150243479,70.29752899646999,No,4746736.21
6037113238,,,,Missing,703014.53
6037113239,,,,Missing,450727.05
6037113301,Los Angeles,31.698807754353947,61.82551689359557,No,2256007.46
6037113303,Los Angeles,32.459716580416334,63.2375189107413,No,4080476.3
6037113321,Los Angeles,39.71146015116747,74.54614220877458,No,
6037113322,Los Angeles,20.303912951154167,38.2375189107413,No,1783299.48
6037113323,,,,Missing,722167.35
6037113324,,,,Missing,324457.1
6037113401,Los Angeles,41.99969440242447,78.0383257690368,Yes,
6037113421,Los Angeles,43.07085864667729,79.6142208774584,Yes,
6037113422,Los Angeles,38.5815211181311,73.00806858295512,No,
6037113423,,,,Missing,710742.93
6037113424,,,,Missing,1741364.12
6037113425,,,,Missing,326692.48
6037113426,,,,Missing,1879729.87
6037113427,,,,Missing,247547.64
6037113428,,,,Missing,1270448.76
6037115101,Los Angeles,25.94746964995113,50.89510842158346,No,3881242.55
6037115103,,,,Missing,1521386.36
6037115104,Los Angeles,43.12389083455701,79.67725668179526,Yes,1018634.6
6037115201,Los Angeles,31.43475503354055,61.32123045890066,No,
6037115202,Los Angeles,42.00706232810273,78.05093292990418,Yes,1739812.45
6037115203,,,,Missing,604716.43
6037115204,,,,Missing,768529.13
6037115301,Los Angeles,34.58451538773274,66.86838124054462,No,1645660.97
6037115302,Los Angeles,53.31743908271503,91.16238023197177,Yes,826700.47
6037115401,Los Angeles,41.805357152580086,77.79878971255674,Yes,1905577.41
6037115403,Los Angeles,49.9727500552698,87.84669692385275,Yes,712538.78
6037115404,Los Angeles,48.87764498144286,86.59858799798286,Yes,965712.8
6037117101,Los Angeles,40.22046667111605,75.32778618255169,Yes,782064.97
6037117102,Los Angeles,31.93817340549184,62.32980332829047,No,1023113.6
6037117201,Los Angeles,44.707116119017314,81.61875945537065,Yes,762177.79
6037117202,Los Angeles,35.08818963785971,67.72566817952597,No,1843302.7
6037117301,Los Angeles,28.85708387126824,56.66918809884014,No,1329738.35
6037117302,Los Angeles,36.44320683254145,69.80584972264246,No,2065429.26
6037117303,Los Angeles,45.7715921984118,82.96772566817953,Yes,1822208.26
6037117404,Los Angeles,41.16940021635044,76.87846696923853,Yes,1765570.44
6037117405,Los Angeles,51.67394898359367,89.66212808875441,Yes,202690.84
6037117407,Los Angeles,51.97481716318392,90.00252143217348,Yes,199120.86
6037117408,Los Angeles,68.95944519597009,98.87796268280384,Yes,376499.75
6037117510,Los Angeles,43.18554701094227,79.79072112960162,Yes,334370.93
6037117520,Los Angeles,56.5490633432132,93.64599092284418,Yes,323370.94
6037117530,Los Angeles,52.642138262745455,90.62027231467474,Yes,572593.26
6037119001,Los Angeles,59.30674282658335,95.23449319213312,Yes,1080635.63
6037119002,Los Angeles,55.40524108280016,92.87695410993445,Yes,
6037119003,,,,Missing,849912.23
6037119004,,,,Missing,858510.08
6037119201,Los Angeles,41.35498248230519,77.20625315179022,Yes,951861.54
6037119202,Los Angeles,45.62471137054851,82.76601109430156,Yes,952265.33
6037119310,Los Angeles,27.379597948838114,53.71911245587494,No,436635.45
6037119320,Los Angeles,46.869320733344665,84.25365607665154,Yes,493996.93
6037119340,Los Angeles,49.91815686099319,87.75844679778115,Yes,122177.3
6037119341,Los Angeles,40.52267070021104,75.90771558245083,Yes,327515.1
6037119342,Los Angeles,48.67231805860576,86.3464447806354,Yes,219093.36
6037119400,Los Angeles,46.47638570740413,83.83761976802823,Yes,1117190.64
6037119700,Los Angeles,31.971367161284117,62.367624810892586,No,1328592.99
6037119800,Los Angeles,42.92613052233872,79.37468482097832,Yes,
6037119801,,,,Missing,600295.95
6037119802,,,,Missing,641864.25
6037119900,Los Angeles,46.76042878007776,84.10237014624306,Yes,1052031.47
6037120010,Los Angeles,68.43636206921228,98.73928391326274,Yes,551163.18
6037120020,Los Angeles,70.33008181173554,99.15532022188604,Yes,540535.45
6037120030,Los Angeles,57.81482121789096,94.41502773575392,Yes,375545.89
6037120103,Los Angeles,56.78989080885846,93.78466969238526,Yes,161796.06
6037120104,Los Angeles,54.92695159564483,92.49873928391328,Yes,442917.17
6037120105,Los Angeles,51.9971746652307,90.02773575390822,Yes,547291.54
6037120106,Los Angeles,55.13839633771555,92.63741805345435,Yes,203204.1
6037120107,Los Angeles,59.7994634797645,95.5748865355522,Yes,206187.32
6037120108,Los Angeles,54.40765099772055,92.05748865355524,Yes,390020.81
6037120300,Los Angeles,59.68843449955269,95.53706505295008,Yes,1723070.05
6037120400,Los Angeles,52.83078514068264,90.73373676248109,Yes,1058177.6
6037121010,Los Angeles,54.84303131526246,92.39788199697428,Yes,2036741.71
6037121020,Los Angeles,62.66379661617554,96.89863842662632,Yes,820203.35
6037121101,Los Angeles,52.59540412164208,90.59505799294,Yes,474050.88
6037121102,Los Angeles,46.995727815650895,84.44276348966213,Yes,7496943.27
6037121210,Los Angeles,42.53581398834001,78.71911245587494,Yes,2010546.0
6037121221,Los Angeles,49.611794578811725,87.44326777609682,Yes,489903.93
6037121222,Los Angeles,68.64596718198369,98.78971255673224,Yes,1348543.84
6037121600,Los Angeles,53.08810402564299,90.94805849722644,Yes,1184850.69
6037121801,Los Angeles,45.6980370764426,82.85426122037317,Yes,485723.01
6037121802,Los Angeles,59.385827692336015,95.29752899647,Yes,958590.61
6037121900,Los Angeles,68.17997173047297,98.6636409480585,Yes,1663272.08
6037122000,Los Angeles,59.45049824162441,95.3353504790721,Yes,3231460.35
6037122120,Los Angeles,47.67224003578097,85.09833585476551,Yes,718747.69
6037122121,Los Angeles,57.70688865667436,94.35199193141705,Yes,411993.7
6037122122,Los Angeles,62.139789481024415,96.57085224407464,Yes,1045187.46
6037122200,Los Angeles,58.79068961679825,94.9697428139183,Yes,1700997.16
6037122410,Los Angeles,70.0409820017195,99.09228441754917,Yes,706084.84
6037122420,Los Angeles,67.85855210003976,98.55017650025214,Yes,862494.13
6037123010,Los Angeles,53.417682059519,91.26323751891074,Yes,1015719.82
6037123020,Los Angeles,58.715455675194725,94.93192133131618,Yes,560100.38
6037123103,Los Angeles,56.66145071570944,93.72163388804842,Yes,899800.06
6037123104,Los Angeles,36.22527534281916,69.47806354009077,No,773304.45
6037123203,Los Angeles,54.61925906992438,92.2465960665658,Yes,586127.57
6037123204,Los Angeles,50.936820752321054,88.77962682803833,Yes,324192.23
6037123205,Los Angeles,56.52007999210269,93.59556227937468,Yes,757799.64
6037123206,Los Angeles,58.30316022936159,94.64195663136664,Yes,602907.58
6037123301,Los Angeles,57.744935562551,94.36459909228442,Yes,1306056.49
6037123303,Los Angeles,65.22640398337066,97.89460413514875,Yes,652390.35
6037123304,Los Angeles,59.675078382836304,95.49924357034796,Yes,857478.76
6037123410,Los Angeles,50.82360576068995,88.69137670196672,Yes,474228.81
6037123420,Los Angeles,48.21019015493463,85.76651538073627,Yes,787492.02
6037123510,Los Angeles,40.373027276054536,75.642965204236,Yes,817412.77
6037123520,Los Angeles,42.97610531485272,79.46293494704992,Yes,508995.49
6037123601,Los Angeles,31.97654419363136,62.38023197175996,No,1524636.06
6037123602,Los Angeles,38.62542749526026,73.04589006555724,No,945287.6
6037123700,Los Angeles,39.54715102023965,74.21835602622289,No,952379.17
6037123800,Los Angeles,40.87946583304367,76.41200201714574,Yes,1307646.77
6037123901,Los Angeles,44.01382721493368,80.84972264246092,Yes,1290968.37
6037123902,Los Angeles,29.097306368275618,57.03479576399395,No,661231.06
6037124000,Los Angeles,27.35643162491639,53.65607665153808,No,1328779.08
6037124102,Los Angeles,40.39401559818521,75.66817952597074,Yes,649138.27
6037124103,Los Angeles,58.66762233698056,94.86888552697933,Yes,323904.07
6037124104,Los Angeles,51.46829136999303,89.42259203227432,Yes,324464.88
6037124105,Los Angeles,36.97046749516293,70.53706505295008,No,324537.85
6037124201,Los Angeles,53.258367189707215,91.07413010590015,Yes,972591.14
6037124203,Los Angeles,45.41811321563472,82.47604639435198,Yes,324507.53
6037124204,Los Angeles,59.29824983838749,95.22188603126575,Yes,324193.43
6037124300,Los Angeles,45.95296501312823,83.16944024205749,Yes,890809.36
6037124400,Los Angeles,24.08566987267833,46.92385274836106,No,967655.11
6037124500,Los Angeles,28.384404691401546,55.69843671205245,No,820509.39
6037124600,Los Angeles,33.37136110314339,64.72516389309128,No,1099965.86
6037124700,Los Angeles,24.678693351467174,48.134140191628845,No,1391842.73
6037124902,Los Angeles,33.149939707276005,64.30912758446797,No,340407.37
6037124903,Los Angeles,32.48096445587763,63.27534039334341,No,309603.43
6037125100,Los Angeles,29.7334626586153,58.16944024205749,No,
6037125101,,,,Missing,649656.17
6037125102,,,,Missing,648869.39
6037125200,Los Angeles,35.958617095487014,69.08724155320222,No,1298501.13
6037125310,Los Angeles,45.9648863741315,83.2072617246596,Yes,1053252.57
6037125320,Los Angeles,49.07185159194916,86.83812405446294,Yes,
6037125321,,,,Missing,259166.97
6037125322,,,,Missing,376395.93
6037125401,Los Angeles,32.58603988635937,63.414019162884514,No,
6037125402,Los Angeles,32.92878324413026,63.86787695410994,No,715651.92
6037125403,,,,Missing,168373.21
6037125404,,,,Missing,228816.76
6037125501,Los Angeles,41.08836896378273,76.76500252143217,Yes,464273.55
6037125502,Los Angeles,28.215754890091148,55.35804336863338,No,526402.13
6037125600,Los Angeles,33.27159974262072,64.52344931921331,No,991007.94
6037127102,Los Angeles,60.57562789572079,96.04135148764496,Yes,846023.5
6037127103,Los Angeles,52.291959631009306,90.35552193645992,Yes,299206.85
6037127104,Los Angeles,63.143386994182215,97.1381744831064,Yes,724891.79
6037127210,Los Angeles,65.37010977995017,97.93242561775088,Yes,1538961.03
6037127220,Los Angeles,64.96347183087335,97.81896116994452,Yes,651534.93
6037127300,Los Angeles,52.02455347381847,90.07816439737772,Yes,1068061.66
6037127400,Los Angeles,71.84744614150041,99.31921331316188,Yes,2172407.51
6037127520,Los Angeles,58.50836875704417,94.79324256177507,Yes,370990.64
6037127603,Los Angeles,50.45408601294784,88.3257690368129,Yes,436414.69
6037127604,Los Angeles,54.191917109208255,91.78013111447302,Yes,434404.13
6037127605,Los Angeles,49.67810526255972,87.48108925869894,Yes,648598.79
6037127606,Los Angeles,51.43580730821819,89.37216338880484,Yes,545808.79
6037127711,Los Angeles,64.03993262104167,97.49117498739284,Yes,937998.3
6037127712,Los Angeles,43.47946491458213,80.10590015128594,Yes,568395.0
6037127803,Los Angeles,53.41024796346094,91.25063035804337,Yes,642237.55
6037127804,Los Angeles,47.761556356220495,85.19919314170448,Yes,638163.04
6037127805,Los Angeles,46.00086386944026,83.2576903681291,Yes,614535.67
6037127806,Los Angeles,43.96610227021748,80.7614725163893,Yes,683191.44
6037127910,Los Angeles,52.73160086321682,90.6833081190116,Yes,650015.21
6037127920,Los Angeles,55.77979628745002,93.09127584467976,Yes,648669.7
6037128101,Los Angeles,41.50902189204221,77.33232476046395,Yes,648858.51
6037128102,Los Angeles,45.94218758860012,83.14422592032274,Yes,648851.11
6037128210,Los Angeles,53.53358064603731,91.35148764498236,Yes,549931.63
6037128220,Los Angeles,45.77825923763807,82.99293998991428,Yes,578349.17
6037128302,Los Angeles,64.21587735296595,97.5542107917297,Yes,688859.15
6037128303,Los Angeles,64.46956289026646,97.62985375693394,Yes,414742.52
6037128400,Los Angeles,51.89877011448749,89.91427130610187,Yes,1725615.4
6037128500,Los Angeles,36.89086918993223,70.39838628340898,No,972506.15
6037128601,Los Angeles,49.96367477983444,87.83408976298539,Yes,672577.12
6037128602,Los Angeles,29.483003319086247,57.76601109430156,No,1134276.0
6037128702,Los Angeles,26.957918316127348,52.93746848209783,No,
6037128703,,,,Missing,818790.35
6037128704,,,,Missing,836747.85
6037128801,Los Angeles,34.17943510061258,66.21280887544125,No,499092.86
6037128802,Los Angeles,23.51320214331976,45.60010085728694,No,972538.27
6037128910,Los Angeles,33.70790784644357,65.3177004538578,No,1307965.83
6037131010,Los Angeles,47.52626479761388,84.98487140695914,Yes,
6037131020,Los Angeles,57.51213857005628,94.21331316187594,Yes,
6037131021,,,,Missing,564336.36
6037131022,,,,Missing,504416.0
6037131023,,,,Missing,589856.59
6037131024,,,,Missing,829629.28
6037131100,Los Angeles,46.36772155745052,83.74936964195663,Yes,1104122.44
6037131200,Los Angeles,28.54501914609347,55.98840141200202,No,1128416.17
6037131300,Los Angeles,38.14237765093269,72.39031770045385,No,1118017.96
6037131400,Los Angeles,43.02014696554747,79.5259707513868,Yes,1107047.67
6037131600,Los Angeles,37.57417228082964,71.43217347453353,No,2190728.35
6037131701,Los Angeles,43.32135532107996,79.94200706001008,Yes,659623.73
6037131702,Los Angeles,45.40103081128385,82.45083207261725,Yes,721264.5
6037131800,Los Angeles,50.063778202076726,87.96016137165911,Yes,
6037131801,,,,Missing,656288.43
6037131802,,,,Missing,659292.29
6037131900,Los Angeles,37.10674969622754,70.72617246596067,No,1318306.71
6037132001,Los Angeles,51.24021339181635,89.14523449319213,Yes,966825.03
6037132002,Los Angeles,49.20087335242357,87.02723146747353,Yes,1600071.25
6037132101,Los Angeles,42.82335534338777,79.23600605143722,Yes,810571.75
6037132102,Los Angeles,57.87350745535413,94.45284921835602,Yes,1367964.8
6037132300,Los Angeles,49.41702559149741,87.29198184568835,Yes,
6037132301,,,,Missing,633920.95
6037132302,,,,Missing,647640.06
6037132501,Los Angeles,43.24767665747278,79.85375693393848,Yes,701751.92
6037132502,Los Angeles,45.22954683505981,82.23651033787192,Yes,616573.43
6037132700,Los Angeles,52.42954482050075,90.44377206253152,Yes,1325938.57
6037132900,Los Angeles,49.22859853398392,87.07766011094301,Yes,1222019.34
6037133000,Los Angeles,48.14238247708029,85.66565809379728,Yes,1007005.5
6037133100,Los Angeles,51.715951944300414,89.7125567322239,Yes,
6037133101,,,,Missing,670351.89
6037133102,,,,Missing,853467.76
6037134001,Los Angeles,49.79981024836332,87.63237518910742,Yes,582811.31
6037134002,Los Angeles,36.090540899861786,69.31417044881492,No,761244.72
6037134101,Los Angeles,42.939847986366544,79.39989914271305,Yes,1065701.53
6037134103,Los Angeles,40.44542699841456,75.7312153303076,Yes,1044269.22
6037134104,Los Angeles,42.48327438028528,78.65607665153807,Yes,647855.46
6037134201,Los Angeles,38.69521225799279,73.12153303076147,No,1473144.16
6037134302,Los Angeles,32.94314696828382,63.9309127584468,No,1292574.95
6037134303,Los Angeles,41.05518968625729,76.73978819969743,Yes,1562477.87
6037134304,Los Angeles,41.05074706849853,76.71457387796268,Yes,1020496.14
6037134305,Los Angeles,48.385053452645074,86.03126575895108,Yes,357114.54
6037134306,Los Angeles,31.9226130873447,62.2667675239536,No,620217.46
6037134421,Los Angeles,9.853228747587869,12.531517902168432,No,2122236.09
6037134422,Los Angeles,20.46222067652932,38.60312657589511,No,2340895.27
6037134423,Los Angeles,18.78663981139068,34.707513867876955,No,1587618.45
6037134424,Los Angeles,16.014317493336303,27.88703983862834,No,3694815.55
6037134520,Los Angeles,53.204143031506696,91.02370146243068,Yes,967231.24
6037134521,Los Angeles,51.99840330266292,90.0403429147756,Yes,355234.63
6037134522,Los Angeles,55.01434746926281,92.54916792738275,Yes,611843.38
6037134710,Los Angeles,52.93206499035905,90.8219868885527,Yes,570541.48
6037134720,Los Angeles,50.008295736410965,87.89712556732225,Yes,989514.63
6037134800,Los Angeles,45.66980194549964,82.81643973777105,Yes,
6037134801,,,,Missing,905421.99
6037134802,,,,Missing,927408.46
6037134901,Los Angeles,35.08773873582546,67.71306101865859,No,1059538.99
6037134903,Los Angeles,48.46014890360309,86.1195158850227,Yes,
6037134904,Los Angeles,37.247868695294365,70.87745839636914,No,1065226.29
6037134905,Los Angeles,34.97606847591038,67.56177508825013,No,2561964.42
6037134906,,,,Missing,175089.6
6037134907,,,,Missing,386581.95
6037135102,Los Angeles,18.740249500978678,34.60665658093797,No,1665503.25
6037135111,Los Angeles,28.904842363823075,56.75743822491175,No,1025776.84
6037135113,Los Angeles,26.62040913820172,52.244074634392334,No,638560.36
6037135114,Los Angeles,35.188564689444235,67.86434694906707,No,
6037135115,,,,Missing,349253.4
6037135116,,,,Missing,936654.29
6037135201,Los Angeles,14.373127922279492,23.991427130610187,No,1548665.45
6037135202,Los Angeles,22.945167023730576,44.33938477054967,No,1697477.54
6037135203,Los Angeles,15.623889163700216,26.95410993444277,No,
6037135204,,,,Missing,1877705.28
6037135205,,,,Missing,2653953.85
6037137000,,,,Missing,3028479.92
6037137103,Los Angeles,30.07865652145062,58.81240544629349,No,763939.13
6037137104,Los Angeles,33.220677651307405,64.44780635400907,No,2472701.39
6037137201,Los Angeles,31.93357605970008,62.31719616742309,No,
6037137202,,,,Missing,857676.78
6037137203,,,,Missing,1127685.83
6037137301,Los Angeles,12.9342421716962,20.385779122541603,No,1611003.32
6037137302,Los Angeles,15.030277878254834,25.630358043368638,No,2417545.94
6037137401,Los Angeles,16.474801610613294,29.00907715582451,No,2373036.46
6037137402,Los Angeles,27.548860553206257,54.0090771558245,No,3058450.51
6037137501,Los Angeles,29.7671789471322,58.23247604639435,No,2507028.03
6037137502,Los Angeles,25.992263005279696,50.9707513867877,No,2111694.36
6037137504,Los Angeles,5.804958685078094,4.311649016641452,No,3830636.72
6037138000,Los Angeles,12.237830303486316,18.532526475037823,No,4473015.44
6037139001,Los Angeles,31.709224183394745,61.85073121533031,No,1260224.93
6037139200,Los Angeles,28.859113129554817,56.68179525970751,No,1134363.05
6037139301,Los Angeles,34.52706821999105,66.76752395360565,No,2928453.73
6037139302,Los Angeles,49.20806796882894,87.06505295007564,Yes,337848.6
6037139303,Los Angeles,43.747096104823015,80.44629349470499,Yes,420702.12
6037139401,Los Angeles,37.229693480144405,70.83963691376702,No,901846.34
6037139402,Los Angeles,25.73234624808648,50.45385779122542,No,2436525.96
6037139502,Los Angeles,35.221071072349545,67.90216843166918,No,1059407.36
6037139503,Los Angeles,32.924149809625945,63.8426626323752,No,
6037139504,Los Angeles,49.69417937623093,87.51891074130106,Yes,290692.48
6037139505,,,,Missing,169321.2
6037139506,,,,Missing,180893.82
6037139600,Los Angeles,32.64002829635397,63.5148764498235,No,2484265.78
6037139701,Los Angeles,13.187747257693845,20.864851235501767,No,3429545.77
6037139702,Los Angeles,12.178000016964225,18.38124054462935,No,
6037139703,Los Angeles,15.590664138482424,26.865859808371155,No,4725784.89
6037139704,,,,Missing,6342910.19
6037139705,,,,Missing,3046077.52
6037139801,Los Angeles,20.9514855357299,39.90166414523449,No,3664806.1
6037139802,Los Angeles,9.8898299313931,12.632375189107414,No,6052584.8
6037141101,Los Angeles,32.06686869287044,62.50630358043369,No,779212.36
6037141102,Los Angeles,24.60684800261971,47.982854261220375,No,770720.11
6037141201,Los Angeles,24.807528348913728,48.32324760463944,No,699228.81
6037141202,Los Angeles,18.4775128029727,33.862834089762984,No,700437.35
6037141302,Los Angeles,29.2508912448015,57.34997478567827,No,
6037141303,Los Angeles,27.48525127860874,53.90821986888553,No,270323.07
6037141304,Los Angeles,25.71889766002521,50.39082198688856,No,697508.83
6037141305,,,,Missing,679087.18
6037141306,,,,Missing,599406.3
6037141400,Los Angeles,18.33448731394782,33.560262228946044,No,1937223.64
6037141500,Los Angeles,8.178458148210447,8.88804841149773,No,3286248.81
6037141600,Los Angeles,14.563593042830396,24.48310640443772,No,3909643.91
6037141700,Los Angeles,7.460990940297551,7.51386787695411,No,3251038.19
6037143100,Los Angeles,23.07154625563823,44.70499243570348,No,
6037143101,,,,Missing,1430506.83
6037143102,,,,Missing,387389.4
6037143200,Los Angeles,31.756808625735044,61.97680282400403,No,943290.88
6037143300,Los Angeles,22.5286760272307,43.30559757942511,No,
6037143301,,,,Missing,610511.38
6037143302,,,,Missing,1011947.9
6037143400,Los Angeles,13.843657558512332,22.57942511346445,No,
6037143401,,,,Missing,1097458.97
6037143402,,,,Missing,649476.69
6037143500,Los Angeles,24.119608705441344,46.9994957135653,No,1248880.25
6037143602,Los Angeles,15.661919843447707,27.00453857791225,No,1174949.43
6037143603,Los Angeles,27.02282576267928,53.07614725163893,No,555196.1
6037143604,Los Angeles,34.78066378811994,67.22138174483106,No,
6037143605,,,,Missing,321377.89
6037143606,,,,Missing,271653.96
6037143700,Los Angeles,11.944513417499287,17.75088250126072,No,3330132.28
6037143800,Los Angeles,15.69137224931058,27.105395864851232,No,
6037143801,,,,Missing,1463630.89
6037143802,,,,Missing,1127989.33
6037143901,Los Angeles,12.912538566469866,20.284921835602624,No,5278557.67
6037143902,Los Angeles,5.9645481437767405,4.589006555723651,No,2535985.53
6037181000,Los Angeles,27.985656834830525,54.91679273827535,No,4141551.62
6037181300,Los Angeles,29.148153187870573,57.13565305093293,No,1451332.31
6037181400,Los Angeles,26.110245122475764,51.10943015632879,No,868188.16
6037181500,Los Angeles,23.76498519019899,46.1296016137166,No,1132183.3
6037181600,Los Angeles,20.64382366092817,39.17044881492688,No,1273487.7
6037183101,Los Angeles,32.33627567814311,63.03580433686334,No,952311.88
6037183103,Los Angeles,36.29350529337053,69.56631366616239,No,663310.48
6037183104,Los Angeles,22.323348497848794,42.82652546646496,No,654269.85
6037183220,Los Angeles,30.608444163741627,59.85879979828543,No,540387.5
6037183221,Los Angeles,23.4897604656455,45.5748865355522,No,708330.67
6037183222,Los Angeles,23.197801006537464,44.906707009581446,No,921131.63
6037183300,Los Angeles,25.23410045157428,49.31921331316188,No,517219.34
6037183401,Los Angeles,26.906164959021982,52.86182551689359,No,484516.2
6037183402,Los Angeles,27.68963668065429,54.29904185577408,No,540343.56
6037183510,Los Angeles,26.461570736780484,51.82803832576903,No,519162.46
6037183520,Los Angeles,35.95380504760912,69.07463439233484,No,420865.86
6037183610,Los Angeles,35.60168691073799,68.55774079677258,No,369250.42
6037183620,Los Angeles,39.57123516959738,74.24357034795764,No,521165.9
6037183701,Los Angeles,30.646315916786875,59.95965708522441,No,578041.49
6037183702,Los Angeles,29.128883867912364,57.09783156833082,No,882107.84
6037183810,Los Angeles,40.66695806419789,76.09682299546142,Yes,451240.07
6037183820,Los Angeles,38.971156149076734,73.39889056984367,No,316910.46
6037185100,Los Angeles,19.590236525165377,36.45990922844176,No,
6037185101,,,,Missing,823862.97
6037185102,,,,Missing,1472104.61
6037185202,Los Angeles,33.10645337650075,64.208270297529,No,1202900.39
6037185203,Los Angeles,56.29612510922656,93.4064548663641,Yes,542100.47
6037185204,Los Angeles,24.01173995245733,46.7725668179526,No,955778.27
6037185310,Los Angeles,56.464236017286375,93.5451336359052,Yes,434458.24
6037185320,Los Angeles,68.56696894236971,98.77710539586484,Yes,576692.86
6037186100,Los Angeles,27.883974223216345,54.74029248613213,No,1347583.71
6037186201,Los Angeles,18.53509590078381,34.02672718103883,No,524000.89
6037186202,Los Angeles,23.93139291339581,46.60867372667676,No,386493.3
6037186203,Los Angeles,15.350935707932932,26.32375189107413,No,850698.57
6037186301,Los Angeles,55.97391483496783,93.24256177508823,Yes,1156177.45
6037186302,Los Angeles,41.40696140934423,77.26928895612708,Yes,1707886.93
6037186401,Los Angeles,64.04481720872352,97.5037821482602,Yes,993413.45
6037186403,Los Angeles,59.49571378310126,95.3857791225416,Yes,553841.78
6037186404,Los Angeles,41.68381200118501,77.62228946041351,Yes,394173.55
6037187101,Los Angeles,35.34779387108046,68.06606152294503,No,778770.23
6037187102,Los Angeles,62.45148134931294,96.7725668179526,Yes,2140966.14
6037187200,Los Angeles,39.70814671156506,74.53353504790721,No,962828.54
6037187300,Los Angeles,32.74842433872494,63.61573373676248,No,1156786.12
6037188100,Los Angeles,45.50765247225244,82.57690368129097,Yes,2144964.93
6037188201,Los Angeles,33.100859304488665,64.19566313666164,No,801032.35
6037188202,Los Angeles,32.01321514979189,62.43066061522945,No,752850.83
6037188300,Los Angeles,39.66687754482904,74.4074634392335,No,911736.84
6037189101,Los Angeles,30.393071284085966,59.46797781139688,No,395230.92
6037189102,Los Angeles,29.056675096694704,56.95915279878972,No,619629.81
6037189201,Los Angeles,40.5522872707339,75.94553706505295,Yes,325709.69
6037189202,Los Angeles,29.925645196019136,58.52244074634393,No,1032393.3
6037189300,Los Angeles,20.96934574162168,39.96469994957136,No,1915939.61
6037189400,Los Angeles,9.5069158822549,11.72465960665658,No,1457857.57
6037189500,Los Angeles,25.60808864729953,50.15128593040848,No,
